den500d.map	27.384776310850246	23	27.384776310850246	23	27.384776310850246	23	27.384776310850246	23	27.384776310850246	23	27.384776310850246	23	27.384776310850246	23	27.384776310850242	302	
den501d.map	657.2346314604083	703	1008.3839097590769	1406	984.0113267570466	1500	612.1808075912455	1528	338.13203435596506	653	1180.4377336282398	1429	546.8843430349632	891	141.35533905932738	1617	
den600d.map	857.8132752230981	1141	566.1614716074882	1141	264.9655121145942	1017	174.0954544295052	1017	210.19595949289354	536	273.9238815542516	872	320.5512985522213	459	102.01219330881973	1358	
den900d.map	1626.5626253092685	2667	838.9503602129463	2641	819.0803025278574	2647	496.10259710444257	2647	1011.5849198858537	2881	668.369624409202	2578	52.526911934581165	226	63.79898987322331	2610	
den901d.map	83.81118318204304	67	83.811183182043	67	83.811183182043	67	83.811183182043	67	83.81118318204304	70	83.81118318204304	67	83.81118318204304	67	83.81118318204301	601	
den998d.map	26.72792206135786	62	26.727922061357862	62	26.727922061357862	62	26.727922061357862	62	27.313708498984763	57	26.72792206135786	62	27.313708498984766	59	25.313708498984766	169	
hrt000d.map	58.8406204335659	47	58.8406204335659	47	58.8406204335659	47	58.8406204335659	47	58.8406204335659	65	58.8406204335659	47	58.8406204335659	47	58.840620433565924	466	
hrt002d.map	29.313708498984766	34	29.313708498984766	34	29.313708498984766	34	29.313708498984766	34	29.313708498984766	30	29.313708498984766	34	29.313708498984766	28	27.65685424949238	179	
hrt201n.map	280.13203435596506	578	177.86500705120557	507	70.49747468305829	492	65.25483399593901	489	2983.870416622531	1892	103.88225099390847	545	2196.9860735876223	1916	189.7401153701777	3158	
isound1.map	12.0	13	12.0	13	12.0	13	12.0	13	12.0	13	12.0	13	12.0	13	12.0	19	
lak100c.map	10726.94429435086	4236	4461.526404320188	3610	3323.8338366960584	3459	3796.35779003777	4288	4487.073518790334	2209	3786.6105319926687	3404	2362.356564548592	1841	239.438600180013	5483	
lak101d.map	10.656854249492381	10	10.656854249492381	10	10.656854249492381	10	10.656854249492381	10	10.656854249492381	10	10.656854249492381	10	10.656854249492381	10	10.65685424949238	72	
lak102d.map	21.142135623730958	18	21.142135623730958	18	21.142135623730958	18	21.142135623730958	18	21.142135623730958	19	21.142135623730958	18	21.142135623730958	18	21.142135623730955	178	
lak103d.map	12.656854249492383	12	12.656854249492383	12	12.656854249492383	12	12.656854249492383	12	12.656854249492383	12	12.656854249492383	12	12.656854249492383	12	12.656854249492381	115	
lak104d.map	7.242640687119285	7	7.242640687119285	7	7.242640687119285	7	7.242640687119285	7	7.242640687119285	7	7.242640687119285	7	7.242640687119285	7	7.242640687119285	22	
lak105d.map	8.414213562373096	9	8.414213562373096	9	8.414213562373096	9	8.414213562373096	9	8.414213562373096	9	8.414213562373096	9	8.414213562373096	9	8.414213562373096	32	
lak106d.map	42.455844122715696	147	42.455844122715696	147	0.0	147	0.0	147	42.455844122715696	146	42.455844122715696	146	42.455844122715696	146	57.45584412271571	257	
lak107d.map	20.242640687119287	20	20.242640687119287	20	20.242640687119287	20	20.242640687119287	20	20.242640687119287	21	20.242640687119287	20	20.242640687119287	20	20.242640687119287	113	
lak108d.map	7.0	8	7.0	8	7.0	8	7.0	8	7.0	8	7.0	8	7.0	8	7.0	11	
lak109d.map	13.656854249492381	13	13.656854249492381	13	13.656854249492381	13	13.656854249492381	13	13.656854249492381	13	13.656854249492381	13	13.656854249492381	13	13.656854249492381	86	
lak110d.map	4.82842712474619	5	4.82842712474619	5	4.82842712474619	5	4.82842712474619	5	4.82842712474619	5	4.82842712474619	5	4.82842712474619	5	4.82842712474619	21	
lak202d.map	19.727922061357862	17	19.727922061357862	17	19.727922061357862	17	19.727922061357862	17	19.727922061357862	20	19.727922061357862	17	19.727922061357862	17	19.72792206135786	65	
lak303d.map	74.0538238691623	76	74.05382386916231	76	74.05382386916231	76	74.05382386916231	76	149.27922061357853	71	74.0538238691623	76	74.63961030678922	62	70.74011537017758	754	
lak307d.map	79.01219330881975	84	79.01219330881968	84	79.01219330881968	84	79.01219330881968	84	79.01219330881972	116	79.01219330881975	84	79.01219330881972	68	78.18376618407353	349	
lak400d.map	100.72792206135783	98	100.72792206135783	98	100.72792206135783	98	100.72792206135783	98	297.66904755831234	106	100.72792206135783	98	100.72792206135783	98	100.72792206135783	697	
lak403d.map	659.1097397793798	703	445.6883835420692	760	332.9066376115486	760	343.9066376115487	760	564.7005768508895	427	576.7005768508894	874	456.58787847868126	315	202.05382386916244	3643	
lak404d.map	2743.475180106461	1127	1591.4507934888334	1108	1375.4507934888334	1111	1134.4091629284906	1130	1393.8650070512062	976	2058.906637611549	1059	465.01219330882	756	454.4264068711932	3741	
lak507d.map	34.87005768508881	28	34.87005768508881	28	34.87005768508881	28	34.87005768508881	28	34.87005768508881	40	34.87005768508881	28	34.87005768508881	28	34.87005768508881	512	
lak511d.map	61.45584412271566	55	61.45584412271566	55	61.45584412271566	55	61.45584412271566	55	61.45584412271566	75	61.45584412271566	55	61.45584412271566	55	61.45584412271572	234	
lak515d.map	37.21320343559643	32	37.21320343559643	32	37.21320343559643	32	37.21320343559643	32	37.21320343559643	44	37.21320343559643	32	37.21320343559643	32	37.213203435596434	501	
lak519d.map	23.798989873223338	19	23.798989873223338	19	23.798989873223338	19	23.798989873223338	19	23.798989873223338	19	23.798989873223338	19	23.798989873223338	19	23.798989873223338	231	
lak526d.map	22.142135623730955	32	22.142135623730955	32	22.142135623730955	32	22.142135623730955	32	22.142135623730955	22	22.142135623730955	32	22.142135623730955	19	20.485281374238575	94	
lgt600d.map	133.12489168102775	133	133.12489168102775	133	133.12489168102775	133	133.12489168102775	133	133.12489168102775	127	133.12489168102775	133	133.12489168102775	113	137.22539674441612	749	
lgt601d.map	55.28427124746186	48	55.28427124746186	48	55.28427124746186	48	55.28427124746186	48	55.28427124746186	63	55.28427124746186	48	55.28427124746186	48	55.2842712474619	622	
lgt605d.map	14.313708498984763	12	14.313708498984763	12	14.313708498984763	12	14.313708498984763	12	14.313708498984763	15	14.313708498984763	12	14.313708498984763	12	14.313708498984763	112	
orz000d.map	44.65685424949237	44	44.65685424949237	44	44.65685424949237	44	44.65685424949237	44	44.65685424949237	67	44.65685424949237	44	44.65685424949237	44	44.65685424949237	313	
orz100d.map	37.21320343559643	32	37.21320343559643	32	37.21320343559643	32	37.21320343559643	32	37.21320343559643	41	37.21320343559643	32	37.21320343559643	32	37.21320343559642	397	
orz101d.map	31.284271247461913	53	31.284271247461913	53	31.284271247461913	53	31.284271247461913	53	33.28427124746191	44	31.284271247461913	53	31.284271247461913	39	28.798989873223338	215	
orz102d.map	19.142135623730955	16	19.142135623730955	16	19.142135623730955	16	19.142135623730955	16	19.142135623730955	17	19.142135623730955	16	19.142135623730955	16	19.142135623730955	166	
orz105d.map	29.485281374238575	28	29.485281374238575	28	29.485281374238575	28	29.485281374238575	28	29.485281374238575	40	29.485281374238575	28	29.485281374238575	28	29.485281374238575	281	
orz106d.map	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	6	7.0710678118654755	12	
orz107d.map	6.242640687119285	6	6.242640687119285	6	6.242640687119285	6	6.242640687119285	6	6.242640687119285	6	6.242640687119285	6	6.242640687119285	6	6.242640687119285	22	
orz200d.map	18.485281374238575	17	18.485281374238575	17	18.485281374238575	17	18.485281374238575	17	18.485281374238575	18	18.485281374238575	17	18.485281374238575	17	18.48528137423857	158	
orz201d.map	40.2842712474619	100	40.2842712474619	105	40.284271247461895	105	40.284271247461895	105	44.284271247461895	92	40.2842712474619	105	64.0832611206852	97	35.55634918610405	310	
orz203d.map	3.82842712474619	4	3.82842712474619	4	3.82842712474619	4	3.82842712474619	4	3.82842712474619	4	3.82842712474619	4	3.82842712474619	4	3.82842712474619	5	
orz301d.map	43.87005768508879	51	43.87005768508879	51	43.87005768508879	51	43.87005768508879	51	45.87005768508879	61	43.87005768508879	51	45.87005768508879	48	44.455844122715696	211	
orz302d.map	52.01219330881973	80	39.284271247461895	80	39.284271247461895	80	39.284271247461895	80	39.870057685088796	54	67.0832611206852	80	39.870057685088796	46	33.72792206135786	336	
orz601d.map	402.7005768508893	494	257.9482681718912	507	239.97770542341397	507	188.62236636408636	507	414.327993848859	353	229.70562748477187	259	352.4163056034272	374	80.28427124746186	750	
orz701d.map	3213.947760557528	1592	1793.5962466429007	1756	1901.5617587574955	1668	810.3473298326165	1654	384.3624817342642	462	3842.2463171548093	1778	507.42849891224716	440	351.752308678998	6979	
orz704d.map	13.242640687119287	13	13.242640687119287	13	13.242640687119287	13	13.242640687119287	13	13.242640687119287	13	13.242640687119287	13	13.242640687119287	13	13.242640687119286	59	
orz800d.map	69.45584412271569	63	69.45584412271566	63	69.45584412271566	63	69.45584412271566	63	138.74011537017762	127	69.45584412271569	63	69.45584412271569	63	69.45584412271566	649	
orz999d.map	201.0121933088197	190	201.0121933088197	190	201.01219330882	190	201.0121933088201	190	201.0121933088197	193	201.0121933088197	190	201.0121933088197	190	201.01219330881992	2220	
ost002d.map	220.4629867976525	321	210.29141392239865	368	172.9360748630711	354	132.16652224137036	354	88.74011537017755	116	178.6934341759518	384	88.74011537017755	120	76.21320343559641	905	
ost003d.map	59.112698372208094	72	59.112698372208044	72	59.112698372208044	72	59.112698372208044	72	60.669047558312094	72	59.112698372208094	72	60.669047558312094	49	55.94112549695428	506	
ost004d.map	35.698484809835	28	35.698484809835	28	35.698484809835	28	35.698484809835	28	35.698484809835	34	35.698484809835	28	35.698484809835	28	35.698484809835	300	
ost101d.map	167.26702730475904	431	123.29646455628153	431	128.46803743153535	431	104.81118318204301	431	144.2670273047588	373	124.95331880577393	431	135.43860018001254	438	92.98275605729685	834	
ost102d.map	4.0	5	4.0	5	4.0	5	4.0	5	4.0	5	4.0	5	4.0	5	4.0	7	
oth000d.map	5384.209737228446	3223	2710.507934888275	3253	2761.1942263892856	3175	1572.2072862499413	3323	865.9625535217667	620	3389.9730137269225	3181	557.3574311003823	600	299.87720036002577	5610	
oth999d.map	5.82842712474619	6	5.82842712474619	6	5.82842712474619	6	5.82842712474619	6	5.82842712474619	6	5.82842712474619	6	5.82842712474619	6	5.82842712474619	18	
rmtst01.map	11.414213562373096	12	11.414213562373096	12	11.414213562373096	12	11.414213562373096	12	11.414213562373096	12	11.414213562373096	12	11.414213562373096	12	11.414213562373096	45	
rmtst03.map	45.72792206135783	43	45.72792206135783	43	45.72792206135783	43	45.72792206135783	43	45.72792206135783	65	45.72792206135783	43	45.72792206135783	43	45.72792206135785	440	
